Data Table for Daily Case Trends - Louisiana
Date generated: Tue Nov 16 2021 20:15:36 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Louisiana,Apr 10 2020,970,1279,N/A
Louisiana,Apr  9 2020,1253,1304,N/A
Louisiana,Apr  8 2020,746,1515,N/A
Louisiana,Apr  7 2020,1417,1578,N/A
Louisiana,Apr  6 2020,1857,1548,N/A
Louisiana,Apr  5 2020,514,1352,N/A
Louisiana,Apr  4 2020,2199,1311,N/A
Louisiana,Apr  3 2020,1147,1078,N/A
Louisiana,Apr  2 2020,2726,977,N/A
Louisiana,Apr  1 2020,1187,639,N/A
Louisiana,Mar 31 2020,1212,549,N/A
Louisiana,Mar 30 2020,485,407,N/A
Louisiana,Mar 29 2020,225,357,N/A
Louisiana,Mar 28 2020,569,364,N/A
Louisiana,Mar 27 2020,441,315,N/A
Louisiana,Mar 26 2020,359,273,N/A
Louisiana,Mar 25 2020,558,240,N/A
Louisiana,Mar 24 2020,216,171,N/A
Louisiana,Mar 23 2020,137,147,N/A
Louisiana,Mar 22 2020,272,133,N/A
Louisiana,Mar 21 2020,226,104,N/A
Louisiana,Mar 20 2020,145,72,N/A
Louisiana,Mar 19 2020,131,54,N/A
Louisiana,Mar 18 2020,71,36,N/A
Louisiana,Mar 17 2020,53,27,N/A
Louisiana,Mar 16 2020,36,19,N/A
Louisiana,Mar 15 2020,68,14,N/A
Louisiana,Mar 14 2020,0,4,N/A
Louisiana,Mar 13 2020,19,4,N/A
Louisiana,Mar 12 2020,6,2,N/A
Louisiana,Mar 11 2020,7,1,N/A
Louisiana,Mar 10 2020,0,0,N/A
Louisiana,Mar  9 2020,1,0,N/A
Louisiana,Mar  8 2020,0,0,N/A
Louisiana,Mar  7 2020,0,0,N/A
Louisiana,Mar  6 2020,0,0,N/A
Louisiana,Mar  5 2020,0,0,N/A
Louisiana,Mar  4 2020,0,0,N/A
Louisiana,Mar  3 2020,0,0,N/A
Louisiana,Mar  2 2020,0,0,N/A
Louisiana,Mar  1 2020,0,0,N/A
Louisiana,Feb 29 2020,0,0,N/A
Louisiana,Feb 28 2020,0,0,N/A
Louisiana,Feb 27 2020,0,0,N/A
Louisiana,Feb 26 2020,0,0,N/A
Louisiana,Feb 25 2020,0,0,N/A
Louisiana,Feb 24 2020,0,0,N/A
Louisiana,Feb 23 2020,0,0,N/A
Louisiana,Feb 22 2020,0,0,N/A
Louisiana,Feb 21 2020,0,0,N/A
Louisiana,Feb 20 2020,0,0,N/A
Louisiana,Feb 19 2020,0,0,N/A
Louisiana,Feb 18 2020,0,0,N/A
Louisiana,Feb 17 2020,0,0,N/A
Louisiana,Feb 16 2020,0,0,N/A
Louisiana,Feb 15 2020,0,0,N/A
Louisiana,Feb 14 2020,0,0,N/A
Louisiana,Feb 13 2020,0,0,N/A
Louisiana,Feb 12 2020,0,0,N/A
Louisiana,Feb 11 2020,0,0,N/A
Louisiana,Feb 10 2020,0,0,N/A
Louisiana,Feb  9 2020,0,0,N/A
Louisiana,Feb  8 2020,0,0,N/A
Louisiana,Feb  7 2020,0,0,N/A
Louisiana,Feb  6 2020,0,0,N/A
Louisiana,Feb  5 2020,0,0,N/A
Louisiana,Feb  4 2020,0,0,N/A
Louisiana,Feb  3 2020,0,0,N/A
Louisiana,Feb  2 2020,0,0,N/A
Louisiana,Feb  1 2020,0,0,N/A
Louisiana,Jan 31 2020,0,0,N/A
Louisiana,Jan 30 2020,0,0,N/A
Louisiana,Jan 29 2020,0,0,N/A
Louisiana,Jan 28 2020,0,0,N/A
Louisiana,Jan 27 2020,0,0,N/A
Louisiana,Jan 26 2020,0,0,N/A
Louisiana,Jan 25 2020,0,0,N/A
Louisiana,Jan 24 2020,0,0,N/A
Louisiana,Jan 23 2020,0,0,N/A
